reply_id,text,news_source
9.76060089030316E+017, Eric Thepullbox Scareythoughts2 TPCCafe Smoke and Honey TheProphetLen Omfg YES I love the song Call me,SR01068
9.75926841029644E+017, Eric Thepullbox Scareythoughts2 TPCCafe themikegaughran TheProphetLen AHHHH VELVET GOLDMINE,SR01068
9.75905206671209E+017, Eric Thepullbox Scareythoughts2 TPCCafe themikegaughran TheProphetLen Im totally with you on th,SR01068
9.75927114447905E+017, Eric Thepullbox TPCCafe Smoke and Honey themikegaughran TheProphetLen Yes Yes ,SR01068
1.13062175955896E+018, Ever since I ghouled Samantha she wont stop summoning the wraiths And I keep tellin her Sammy baby,SR01068
1.1904167559629E+018, everything will be all right I hope youll feel better in time Love you and sending you loads and loads for hugs,SR01068
9.67716101294576E+017, experience in love preferred i dont want a young trainee and please dont leave all up to me that is TOO mu,SR01068
1.01477804907685E+018, FaerieLightfoot Aw you are so sweet all of you me loves you yes thats the best places to sleep on a,SR01068
1.19175578084157E+018, failnaut neonshudder Fine Geez ,SR01068
1.08967434165301E+018, fastbreak32 mitchellvii Because this is a fake propaganda account,SR01068
1.08970060826781E+018, fastbreak32 mitchellvii Since your account is a parrot of all things Trump I guess its just lack of original thought ,SR01068
1.08974433507822E+018, fastbreak32 mitchellvii So far Mueller has found enough to indict 34 people SO FAR 5 of the 6 Trump,SR01068
1.08974541710377E+018, fastbreak32 mitchellvii The Grand Jury had to be extended because there is so much to go through Th,SR01068
1.09684997111301E+018, felicia35537133 AdvBarryRoux Dont judge And if it comes Ill get over it like others did so worry not,SR01068
9.17510317168583E+017, ferg 396,SR01068
3.38641026577232E+017, fewerfew ,SR01068
3.38642095881454E+017, fewerfew ,SR01068
1.04060918416359E+018, FlashbackFriday Think back to a time when this Country was led by a real man who earned a lastin,SR01068
6.50390097695633E+017, FleetwoodFoster my otp,SR01068
6.50383826674303E+017, FleetwoodFoster savages,SR01068
3.7816738197078E+017, flertyflo Cy Brooks willow30000 ChocaAli http t co XkptRgzXpq,SR01068
3.78166728561553E+017, flertyflo Cy Brooks willow30000 ChocaAli Thankyou Thankyou Licking lips,SR01068
6.31662443299762E+017, FleshnChrome Atomic Honey morgfair RavenVal my vacation officially over smoke1 for me ,SR01068
7.15307273648779E+017, florentinasofia Already know Im a mistake ,SR01068
7.15307358482801E+017, florentinasofia but thats not what this is about,SR01068
1.04061381710391E+018, FLOTUS I wonder why every time he gives a speech have to talk about race black and white,SR01068
8.92787115284718E+017, FlyMeHomeToLou Its based off the fans and Id rather die than vote for solo harries,SR01068
4.36096986916586E+017, funny,SR01068
9.05216567008535E+017, GammaTheNoodle TurquoiseRoo Hello Uh huh Come on Gamma time for a shower Cant have people complaining ,SR01068
1.09985452226712E+018, Gamora on the roof Yes Tony the AI paused an almost human like quality of looking for,SR01068
1.12798296621337E+018, geoffschwartz Im not angry This actually fun I like watching this show burn and the funny things peopl,SR01068
3.31007487060881E+017, GexwySwagie Ahww thanks lt 3 What was your tactique P,SR01068
3.31012091102253E+017, gexwyswagie no problem lief euhm gewoon heel veel tweeten hihi ,SR01068
2.63446024037745E+017, giggles I try to be laces our hands together and goes to my car opening the door to help you in and climbing in myself ,SR01068
1.08756333830372E+018, gjashmana bcarrz Nancy you are the one that brought the prayer chant into this and were tryin,SR01068
1.08757071882754E+018, gjashmana bcarrz Thats a 3 pointer and the okay symbol I love how you try to make everything ab,SR01068
1.08758837859653E+018, gjashmana NancyMaloney55 bcarrz Also Covington Catholic,SR01068
3.68373759545065E+017, goldforevermama awww thanks my girls are so excited hayley woke me up wanting to know if it was time to go to the airport,SR01068
9.3772506469863E+017, goshimpretty At least yall have control of your heaters My unit is controlled by the third floor the,SR01068
1.16171252418784E+018, GovMikeHuckabee janethuckabee Misogynistic idiot ,SR01068
1.05484039158372E+018, Grumpy Gail JeffFlake I read they have pot farms in Snowflake Seriously I did Not kidding ,SR01068
7.76863317683909E+017, grumpyfootyfan honey Ive already backed up my statement with evidence Its your turn ,SR01068
7.76864586993537E+017, grumpyfootyfan I gave you a link with first hand accounts You really do have blinders on dont you ,SR01068
7.76862072554521E+017, grumpyfootyfan I never said period I already said there was many many years ago when children were in SO Not there now,SR01068
7.7685914066883E+017, grumpyfootyfan lol would you like to talk about contradictions Gem,SR01068
7.7685831144663E+017, grumpyfootyfan My story is very straight Youve contradicted yourself already once in the last 15 minutes,SR01068
7.76859910776685E+017, grumpyfootyfan Sure No cases for a very very long time,SR01068
7.76863132950102E+017, grumpyfootyfan Tell me who are the pedophiles in todays SO If you are so concerned with claims ,SR01068
7.76862298002616E+017, grumpyfootyfan They realised that children in SO environment wasnt the best way to bring up a family so this was changed,SR01068
7.76862620397601E+017, grumpyfootyfan yeah and now all the little kids are in Cadet Org Round them all up for the pedophiles eh ,SR01068
7.76864246491668E+017, grumpyfootyfan You havent You gave me a link to something that wasnt proved,SR01068
7.76861441517195E+017, grumpyfootyfan you just contradicted yourself AGAIN gem No cases for years no cases period no cases for years ,SR01068
7.76857995233767E+017, grumpyfootyfan you really need to get your story straight if you dont want to be labeled as purely batty Gem,SR01068
1.13347992554818E+018, gt gt I thought its a strawberry jam,SR01068
9.48804509207278E+017, gt Hed recently been on He scooped up Audrey rocking her back and forth as he strolled over to the living room The,SR01068
9.4880451086404E+017, gt news just to catch up on Gothams current events He couldnt escape all the horrific atrocities that were reporte,SR01068
1.17612586800511E+018, GuardianYoshi thelindsayelli,SR01068
1.17605204383792E+018, GuardianYoshi thelindsayellis You unironically like Bon Appetite you have to live with that in the end,SR01068
9.77758219710935E+017, GuccixMarais Yes And I cant wait to see you guys again I love puppies And of course I love you guys ,SR01068
4.4346875611186E+017, haleylma0 its to early for that honey boo boo youre going to burst your ear drums turn that tune down missy srry mom,SR01068
1.01202539640834E+018, Harry Styles And we did ,SR01068
9.93431626305679E+017, Harry Styles Thank you ,SR01068
9.9341540048971E+017, Harry Styles Very nicely said ,SR01068
1.01202624639237E+018, Harry Styles You all did it perfect He was very talkish and happy last night I love to see him like that ,SR01068
1.08420629610094E+018, He had to admit they were lovely even though they were also very very scary Alright Now for a test then ,SR01068
4.70983940401275E+017, He looks after him till he closes the door Then lays down and closed his eyes ,SR01068
5.36646111742923E+017, He shook his head and stood up Blushing after his delirious state I know dear He tucked a lock of hair behind her ear ,SR01068
4.65934900886245E+017, He slowly closes his mouth looks in his eyes and eats it Its delicous Honey He chuckles ,SR01068
9.57064986353984E+017, hentaibongrip,SR01068
9.81260826479743E+017, hereticornot louann rolph MsEmmaPeele GrandExaltedOne MplsMe deedee Eee deadheadsticker,SR01068
3.18537675432927E+017, HisMain MyHeart,SR01068
1.00334190030745E+018, Hiya itsMaya I am not from USA Plus I think I am older than you you look early 20,SR01068
1.00334389860805E+018, Hiya itsMaya So you r a little more than 6 months older than me,SR01068
8.92806944922243E+017, homedwardstyles I exactly did so ,SR01068
1.19215849000275E+018, honey dee light First Tate then me and now Jen ,SR01068
3.83252475903369E+017, honey gram9 unless you are a girl Then you dont have one ,SR01068
1.08420961569543E+018, Hookey entered the room Whats going on Boss Olaf smiled evilly and asked him to come in and,SR01068
1.08421102476354E+018, Hookey was clearly almost as afraid of being tickled by Esme as Olaf was He didnt know exactly how t,SR01068
9.60914228298346E+017, How about I take Henry with me down to Virginia I can let the gang meet him and talk with Hotch,SR01068
1.13724365219396E+018, ht honey What next ,SR01068
1.13705443243534E+018, HuffPost ANightwithJanis AronoffCenter Radio News Artists Flashback Memories Classic Hits,SR01068
6.31535178708615E+017, Hunny Walks DONT DO IT TRUST ME DONT DO IT ,SR01068
8.34758432012063E+017, I am here ,SR01068
9.75976686582944E+017, I cant with you dude,SR01068
9.35585420884283E+017, I couldnt do it without the support of my subjects Theyve been helping me to improve over the years ,SR01068
8.34757951692894E+017, I lean my forehead against your temple I love you Im here Everything is okay Try to breath calm I take my ,SR01068
1.11065090685557E+018, I pissVodka I dont do shit for clout Dont give me none of that twitter attitude young lady,SR01068
1.11065901029284E+018, I pissVodka K,SR01068
1.11065070523533E+018, I pissVodka Lol Like I said before she was joking And I dont even have an account I use my dads,SR01068
1.11065954638775E+018, I pissVodka Okay Ameeeenah with the four ease,SR01068
1.0285179904452E+018, I wanted to surprise you with breakfast in bed why My birthday is next month Do you know what today is Sat,SR01068
8.63602558828466E+017, Idiot who eill protect me if you die first ,SR01068
2.5348098303737E+017, Im hip Unless Rollins to go Breakfast still does but shit lunch will do too ,SR01068
9.52713804671955E+017, in an attraction to biological sex and not gender What about those teens The ones that are told to just pick,SR01068
9.67411998802653E+017, inacatniphaze,SR01068
9.67398488878338E+017, inacatniphaze ,SR01068
1.08169236608657E+018, Incorrect JDMV Shhhh Dee look at his hips ,SR01068
1.18784226202323E+018, IndentDesign SQR45 elizacarthy IMcMillan RoseHabberley JakeTilson EBMuseum Im tense and nervou,SR01068
9.3918374265609E+017, Innocentsope smiletaegi Begtan vocals are trash and they are all ugly just my opinion,SR01068
3.8466712840808E+017, itsonlyoneVONNE its your birthday honey fuck you mean too early TURN TF UP granny i cant be great with you ,SR01068
3.84670520819851E+017, itsonlyoneVONNE lol Im going to make this the greatest Monday ever i second that ,SR01068
1.05714733311114E+018, ItsPaigeTurco Same she did once by me to ,SR01068
1.05715003904955E+018, ItsPaigeTurco SHE DID OMP I MISSED THAT ,SR01068
1.01468344411323E+018, itzkidmarley The name alligator is probably an anglicized form of el lagarto the Spanish term fo,SR01068
1.08086338550654E+018, jakelgile,SR01068
3.94682893768729E+017, Jassysexadict I kiss your head hugging you too me I will not allow you too become that ok My sweet girl,SR01068
3.94680918780039E+017, Jassysexadict Im so scared Mama cries and sobs I dont wanna be a monster or hurt anyone especially people i love ,SR01068
1.18133009400402E+018, JBarrr,SR01068
5.98622634117603E+017, JenArnoldMD amen Jen is an amazing mommy Dr and woman ,SR01068
6.9489084147583E+017, JenArnoldMD Jen amp Bill are wonderful parents Jen is the mom she is because of your great influence Youre a great role model,SR01068
5.9880946849577E+017, JenArnoldMD s,SR01068
6.00464695762424E+017, JenArnoldMD she truly is but you cant beat you for grandma ,SR01068
5.98625914373546E+017, JenArnoldMD you are both amazing women and mums Hey from Australia ,SR01068
5.99555263381701E+017, JenArnoldMD you guys are the may 15 is not mothers day its may 10,SR01068
5.98626899863167E+017, JenArnoldMD You ladies are so sweet You both are great mothers from what I can see on the show ,SR01068
1.12907325325388E+018, JennyTPgrows britishbee NTGates Buzz dont tweet WildlifeMag RoyEntSoc bugboybaker,SR01068
1.09155026183787E+018, JLoyd2112 nocjrea No honey its not It completely missed the point Sorry to turn down the music to your party ,SR01068
1.02898788612363E+018, joemamma1251 Bryan46191018 LoganPaul My point being it wasnt that long ago ,SR01068
1.02898378640542E+018, joemamma1251 Bryan46191018 LoganPaul Your point being ,SR01068
1.06439145249778E+018, JohnCleese Not again Ill better hurry before theres two meters of snow everywhere At least the rak,SR01068
9.42086581799678E+017, JohnCornyn FBI Director Christopher Wray gave over 39 000 exclusively to Republicans Are you okay with tha,SR01068
9.42087410120213E+017, JohnCornyn JohnCornyn we will be cleaning the House and Senate of partisan anti American self serving,SR01068
1.17581046168365E+018, JohnCornyn nytimes Why cant Liberals at least stay on topic I guess you didnt have a talking point against trees ,SR01068
4.6245788398966E+017, jokapaul AHHH barely breathing that was sooo funny ,SR01068
1.16280669578296E+018, jontcrgaryen if you said stupid shit you didnt not because you did no you didnt ,SR01068
1.05197312219328E+018, Juanita71013778 MichaelAvenatt,SR01068
7.45025782892794E+017, jumps Okay what did I say What did I do ,SR01068
7.9469346677742E+017, just1fool did he die ,SR01068
1.0117204668333E+018, karennon1 Harry Styles HAVE THE TIME OF YOUR LIFE ,SR01068
1.0591586469811E+018, katia04 52Lou83 Good lord thats stupid One of your own Stalin and Mao killed 100m Hell H,SR01068
1.0591576845727E+018, katia04 52Lou83 If you want people to think conservatives are good people then you might want to,SR01068
1.02469273332618E+018, KellerSense SenSchumer SenateGOP 1 Not your honey 2 Who gives a shit just turn it all over if he ha,SR01068
1.02468690027838E+018, KellerSense SenSchumer SenateGOP Honey his kavanaugh entire background is in public service anyone c,SR01068
1.0246998419628E+018, KellerSense SenSchumer SenateGOP You clearly know nothing about politics its NOT a job interview its,SR01068
1.02468824492615E+018, KellerSense SenSchumer SenateGOP You do realize kavanaugh was confirmed 12 years ago to his current rec,SR01068
1.02490058839857E+018, KellerSense SenSchumer Troll bot is just trying to mislead His records serve as a form of discovery amp w,SR01068
3.67731277744857E+017, KevinPamplin SarahBailey23 So not in my head I love Billie x Playing because we want to on Sat morn PopTasic,SR01068
1.14906564824639E+018, KidsPresident realDonaldTrump FoxNews CNN Dishonesty is the presidents least of his faults He,SR01068
1.14879160169669E+018, KidsPresident realDonaldTrump FoxNews CNN Dont get autistic kids a political twitter account e,SR01068
1.14904298979832E+018, KidsPresident realDonaldTrump FoxNews CNN I dont want you to HATE the president I want you to,SR01068
1.14878604641646E+018, KidsPresident realDonaldTrump FoxNews CNN Thank you My very argument form the start Politic,SR01068
1.01345871757095E+018, Kinbusorlah Lemme go first I will find out myself ,SR01068
1.0140993289007E+018, KingAbsolute The truth in this tweet ehhh,SR01068
1.1836841094802E+018, kirstyjean carles milagarc,SR01068
4.49591759748997E+017, KirstyKH93 Coz honey I aint your bitch You need to turn it around I think its time for a strip JessieJ ,SR01068
9.50814473790677E+017, kissyboigrassi PTXofficial Omg I wanna join this movement JusticeForToTheRiver,SR01068
1.08608091294355E+018, KnockemOutKO Then he be like oh now you wanna stay home bet ,SR01068
2.71280328201617E+017, KRADeC Because they know that lightsaber training amp phaser marskmanship classes are after school No weapons before breakfast ,SR01068
5.1584667281211E+017, kristika,SR01068
7.94877430016184E+017, Lana Cupids roflmfao,SR01068
8.92948345811075E+017, larryareathome FlyMeHomeToLou SO TRUE,SR01068
3.46134275336315E+017, laughs Food would be nice We havent eaten at all today ,SR01068
1.00013140212022E+018, laughs stroking your perfect ass I havent got the faintest idea baby ,SR01068
1.13921699431247E+018, layzhang etong si yixing umaariba nanaman jusq sisz,SR01068
1.1392156515605E+018, layzhang gabing gabi na,SR01068
9.5707117329193E+017, LILBTHEBASEDGO,SR01068
9.57065657790714E+017, LILBTHEBASEDGOD,SR01068
9.57066995102568E+017, LILBTHEBASEDGOD,SR01068
9.57069010188739E+017, LILBTHEBASEDGOD,SR01068
9.57480146029695E+017, LILBTHEBASEDGOD,SR01068
9.57085823626773E+017, LILBTHEBASEDGOD fine bitch,SR01068
9.57662390128128E+017, LILBTHEBASEDGOD So beautiful,SR01068
9.57070746299306E+017, LILBTHEBASEDGOD treat me like a queen,SR01068
1.11306617599746E+018, lmao what even,SR01068
1.02887968044992E+018, LoganPaul You need to grow up This was a while ago ,SR01068
3.18537891385065E+017, Lol what You go be in crucial lol Thats fo he your crucial,SR01068
1.04553993530505E+018, lomak 14 hahah maybe one day i dont rly like to do that much,SR01068
1.04554075591636E+018, lomak 14 oh pls youll get white girl wasted one day,SR01068
5.63374768838042E+017, looks at you The bubble bath You want to wear your clothes ,SR01068
1.00509639542079E+018, lose a life if you werent born in San Fransisco ,SR01068
9.80976466904212E+017, louann rolph MsEmmaPeele GrandExaltedOne MplsMe deedee Eee deadheadsticker gaia save,SR01068
9.80983746731135E+017, louann rolph MsEmmaPeele GrandExaltedOne MplsMe deedee Eee deadheadsticker gaia save,SR01068
9.80990466954064E+017, louann rolph MsEmmaPeele GrandExaltedOne MplsMe deedee Eee deadheadsticker gaia save,SR01068
9.71186712725606E+017, lt whispers gt the Bad Place ,SR01068
1.11452427712922E+018, lynnewilson39 mattgoss LukeGoss Im not good either just had enough to be honest ,SR01068
1.1146055614405E+018, lynnewilson39 mattgoss LukeGoss You know where I am if you need to talk honey Xx,SR01068
3.87643630577406E+017, lysscap perfffff,SR01068
9.701688860742E+017, Mal She stutters I I cant see ,SR01068
1.16745168115778E+018, MancunianMEDlC ann poppy bee devine willcpowell Barbara62141093 pb6smith YolandaTurner14 I tr,SR01068
1.16745054617487E+018, MancunianMEDlC ann poppy bee devine willcpowell Barbara62141093 pb6smith YolandaTurner14 To,SR01068
1.06440567388102E+018, margotdor JohnCleese We didnt have mountains in Finland before the raking but now we do ,SR01068
1.05198963822981E+018, marie 42301 AladrieneDenise TurtlesgaloreMR martincynthia Juanita71013778 MichaelAvenatti So th,SR01068
7.94604847664284E+017, markydoodo,SR01068
2.63703549857366E+017, martamorandini good luck my little homeless ,SR01068
1.05197894356E+018, martincynthia marie 42301 Juanita71013778 MichaelAvenatti She only represents 45 Christian,SR01068
8.28165178722234E+017, MattAsherS acemario realDonaldTrump best answer is to work our asses off to turn purple Texas blue He knows its coming ,SR01068
8.28161881902772E+017, MattAsherS acemario realDonaldTrump I was in Texas last year Id like to compliment the state on their polite gentlemen ,SR01068
9.50572643203338E+017, mattbarcomb susanalmon pronounced like Kevin as well I presume but without the sneezing in the middle ,SR01068
1.130124787853E+018, mattbrierley britishbee Buzz dont tweet WildlifeMag RoyEntSoc bugboybaker BritishEcolSoc,SR01068
1.18995965129259E+018, mblatchley777 I dont have time for this ego inflation You are awesome and the song just happens to suit the situation ,SR01068
1.18995861703587E+018, mblatchley777 Sorry honey pie Its tragic and stupid and maddening I hope you realize that having the,SR01068
1.18995896289819E+018, mblatchley777 There is a crack a crack in everything Thats how the light gets in Love the hell,SR01068
7.94757832537043E+017, MCCountChill gaggif,SR01068
8.51496245302632E+017, me making a gay joke within 5 minutes,SR01068
1.12223522905629E+018, MegenLeann Do it make all of us tia already ,SR01068
9.39273661621658E+017, melanintaetae Innocentsope smiletaegi,SR01068
9.39266010288443E+017, melanintaetae Innocentsope smiletaegi But when people say the same thing about EXO yall hype it and,SR01068
9.39274962782839E+017, melanintaetae Innocentsope smiletaegi Using the same picture twice how creative ,SR01068
9.39259509800948E+017, melanintaetae Innocentsope smiletaegi Youre a ugly and pathetic dumb bitch with a mental and pro,SR01068
1.16741267431513E+018, metobo TonyKeyMoney OmmarIF MichaelMburu So if theyve given notice they can rightfully evict,SR01068
1.16741311046817E+018, metobo TonyKeyMoney OmmarIF MichaelMburu Yap something like three months advance notice ,SR01068
6.31245185490424E+017, mikeburnz1 Atomic Honey morgfair RavenVal I can do that ,SR01068
9.95420169114669E+017, missmalevolent Darling you think my wife ask my permission to stay comfortable Nope ,SR01068
9.95152856503259E+017, missmalevolent Honey its your house to Go up and turn it on yourself You dont need permission to be comfortable ,SR01068
9.95342649312928E+017, missmalevolent Will you tell him that ,SR01068
9.92814907254075E+017, MistryRohini Also I miss yall both like wtf group hug,SR01068
8.34758394984661E+017, Moms hand and squeeze it I nod slowly with tears into my eyes still touching your face with my face to let you feel that ,SR01068
2.99889746245714E+017, MoosePom Oh no everybody just needs to get better quickly pawhugs,SR01068
9.80959292479205E+017, MsEmmaPeele GrandExaltedOne MplsMe deedee Eee Radical Birch deadheadsticker gaia save,SR01068
9.80966863579558E+017, MsEmmaPeele GrandExaltedOne MplsMe deedee Eee Radical Birch deadheadsticker gaia save,SR01068
1.16808145415011E+018, MsJuicyJules RTDoms CamgirlMistress BritishBabesInc Id still rather have root canal than the 3,SR01068
9.7153974440328E+017, msnicolesalera Its everywhere Even in my state every time I drive I get road rage cuz some dumbas,SR01068
8.87030072284258E+017, muladhara MoMo SanDiego SashaEats sorkKari suziday123 SteveKubota pjervis oord van,SR01068
1.00806205897218E+018, MusicMafiaRadio CodeZeroRadio zczbob DebrisCozmic Thanks ,SR01068
7.76305716613124E+017, My shoulder is fine if it will be comfortable for you ,SR01068
1.14914605620822E+018, MyNews82768119 pennington jr KidsPresident realDonaldTrump FoxNews CNN Are you telling me he didn,SR01068
1.14914704853457E+018, MyNews82768119 pennington jr KidsPresident realDonaldTrump FoxNews CNN Stormy came out amp said,SR01068
1.14914740587649E+018, MyNews82768119 pennington jr KidsPresident realDonaldTrump FoxNews CNN That was unhinged ,SR01068
1.14914200926707E+018, MyNews82768119 pennington jr KidsPresident realDonaldTrump FoxNews CNN Well its very appar,SR01068
1.01356319110279E+018, mz qudra Only if you know the number of baby lizards that have turned crocodiles,SR01068
1.08756645178171E+018, NancyMaloney55 bcarrz Nancy couldnt prove her point against what I said Regardless of skin tone Dem,SR01068
1.08756130515257E+018, NancyMaloney55 bcarrz Uhhh I never said that they were praying Please look at my prior comments You,SR01068
4.11968571158176E+017, NCNP shimmy shake http t co tUMYu5fZyM,SR01068
9.66144856241226E+017, neilk1 lydiaschiavello Lol keep it coming crusty you are making us all laugh ,SR01068
2.26914197945074E+017, No worries for the rest of your days Haa Love you moreeeee ,SR01068
1.01419772183677E+018, nosa iyare ChibuzoHI read comments lol ,SR01068
1.01419765994563E+018, nosa iyare nosa iyare,SR01068
9.35584626264937E+017, Oh But theres many more ingredients to be taken into account And you know how to use them perfectly ,SR01068
1.06448892379829E+018, Oh darlin im gonna love you forever forever and ever amen as long as old men sit and talk abou,SR01068
1.14863510389707E+018, OilersAlbMom TheeHonestAndy I will need to be drunk lol,SR01068
1.01219273074999E+018, ok Im on it,SR01068
1.13553938513336E+018, Okay Ill do it Shirou places her finger on the device A small bite hits her finger making her wince a little Ow ,SR01068
1.01373910148336E+018, OlabisiOa Arinzechukwu ,SR01068
1.01373932182268E+018, OlabisiOa Arinzechukwu CaptainArinze ,SR01068
4.73304498538938E+017, onceuponaemily FUREVER amp EVER AMENNNN,SR01068
9.57064945190892E+017, openseason2fan,SR01068
6.90677459381985E+017, Orange rubbing sunscreen on his hand and slowly rubbed and stroked her back with both his hand ,SR01068
1.16600999797479E+018, Orathabile ,SR01068
9.16028075967738E+017, OsasCruz ,SR01068
9.16033285255569E+017, OsasCruz Anyone can pay for anything Few can actually use properly what they paid for ,SR01068
9.16032957332287E+017, OsasCruz Until we find out she actually paid for the gen you are flexing to switch on ,SR01068
9.16031533902975E+017, OsasCruz We are only equal to men if what wed do is profitable to us womenaregreedy,SR01068
5.34731160207639E+017, ovafanboy ha Coach Mirka walks out on court flashes her tablet at Stan http t co 7IgFIhrVu6,SR01068
4.31529201376952E+017, p45 f0r Ch4n93 I know I am ,SR01068
4.31528761109266E+017, p45 f0r Ch4n93 yeah youre probably right ,SR01068
1.06392834186093E+018, PatrickMahomes,SR01068
1.06393236933632E+018, PatrickMahomes5 Hush,SR01068
1.06388924939979E+018, PatrickMahomes5 I tried ketchup on steak last time i cooked some and ima say f k that sh t i want my dales ,SR01068
1.05915418718587E+018, PatriotsSBLIII No One side has a party that has tacitly embraced white nationalists for years whose lea,SR01068
1.19004124510156E+018, PaulEgerman jvn ewarren I like how all of his tweets about Warren just turn into people enumerat,SR01068
1.0964851258047E+018, PaulHeatonSolo jamajestical swoon ,SR01068
1.09684751010102E+018, PhathutshedzoM7 AdvBarryRoux I can see she is till young her turn will come,SR01068
1.02474089346989E+018, Politly1 KellerSense SenSchumer SenateGOP bex Honey first you have to know what you are talking about Trump2020,SR01068
1.02470328445454E+018, Politly1 KellerSense SenSchumer SenateGOP Bex it would take a person over 2 years of reading with N,SR01068
1.0247564212992E+018, Politly1 KellerSense SenSchumer SenateGOP Exactly ,SR01068
1.02480809525434E+018, Politly1 KellerSense SenSchumer SenateGOP exactly and dont call any woman youre not married to honey you asshole,SR01068
1.02478597717124E+018, Politly1 KellerSense SenSchumer SenateGOP Farty from eating all that cabbage ,SR01068
1.02523757250161E+018, Politly1 KellerSense SenSchumer SenateGOP Honey its happening,SR01068
1.02469585581354E+018, Politly1 KellerSense SenSchumer SenateGOP It could have been done already and seriously if there,SR01068
1.02469388266213E+018, Politly1 KellerSense SenSchumer SenateGOP Turning it over allows Chuck to delay for delay sake There,SR01068
1.02483890802101E+018, Politly1 KellerSense SenSchumer SenateGOP Wa WA WA ,SR01068
1.02472895249179E+018, Politly1 KellerSense SenSchumer SenateGOP You miss the point delay for its own sake is obstructing th,SR01068
9.05216944332169E+017, portaldrop TurquoiseRoo turq is still in the shower 0 0,SR01068
9.05216706120901E+017, portaldrop TurquoiseRoo w okaaay,SR01068
4.60974780754063E+017, Potato T05 BOBandWeave parker graham well thank you mom ill be coming ,SR01068
1.04272359041898E+018, presenterwayne mperryman2000 radiographerben RoaringNurse Honeys IT4U Will get it done over the,SR01068
1.0427846429135E+018, presenterwayne RebeccaCrossle2 mperryman2000 radiographerben RoaringNurse Doesnt have to be perf,SR01068
1.04274827677949E+018, presenterwayne RebeccaCrossle2 mperryman2000 radiographerben RoaringNurse Well done you Not sur,SR01068
1.00334152994202E+018, puremaddnessone Fuck Have I gotten so old that Ill find people who dont know who Timothy McVeigh was now ,SR01068
4.90984728955085E+017, QueenBeotch I have too much boob for twitter,SR01068
4.90985888827318E+017, QueenBeotch please Timmy has a long day of working at starbucks ahead of me Making lattes isnt as glamorous as it sounds,SR01068
2.49513773918999E+017, queenobsessed My DM dont work so no choice ,SR01068
5.63463413201121E+017, racingshadoes LyndaLubner royalorleans32 DianeRedelinghu bet860 Hahaha And he better ,SR01068
5.6346363903046E+017, racingshadoes LyndaLubner royalorleans32 DianeRedelinghu bet860 Yes Dogs are loyal and loving but totally lost nomaster,SR01068
1.12614266786207E+018, realDonaldTrump Hahahahaha You have no idea what my educational background is if you did you would,SR01068
8.28148567055487E+017, realDonaldTrump If you think this man makes it 4 years seek help Your brain is broken ,SR01068
8.2815938751248E+017, realDonaldTrump Is there a reason you think you can demean women on the internet Real Texans dont do that ,SR01068
1.12248219635737E+018, realDonaldTrump Yeah he apparently saw DT for who he truly is ,SR01068
1.12723674982909E+018, realDonaldTrump Your assumptions are comical I was educated at one of the prominent Conservative Ch,SR01068
4.90403120208704E+017, reminola Boil o Boil come under armpit by fire by force,SR01068
5.56965076067181E+017, Revenge10WordsOrLess Post the Haley picture,SR01068
5.40377328225124E+017, riannk fine I hope you like Ramon noodles and cheap sushi,SR01068
1.1440413975547E+018, Richkicks okay okay ima get them but soon as i say lets go lets go before i chante my mind ,SR01068
1.16815003659897E+018, RTDoms CamgirlMistress BritishBabesInc It has been driving me insane seriously Thursday night I,SR01068
5.59356851406381E+017, RuPaul Id be shocked and appalled if sensible was ever part of you repertoire ,SR01068
5.59356155932443E+017, RuPaul oh awesome Ill wear sensible hair ,SR01068
1.18591328070064E+018, russ gillette GOT EM Can you tell Im passionate on this issue didnt mean to comment so much but,SR01068
1.1245787736665E+018, Sandymonajj Why cover 6k hair face naw ,SR01068
3.67728236706677E+017, SarahBailey23 So not in my head I love Billie x,SR01068
1.04178687921191E+018, SarahLeeNotCake Ibiza AFC DavidLammy Dont think so had a look through your timeline classic troll bye ,SR01068
1.04268726275512E+018, SarahLeeNotCake Ibiza AFC DavidLammy Yeah just give up Al Apathy definitely the best way to go ,SR01068
1.0691590942364E+018, Sassy since year you were born Ya snooze ya loose I wasnt made to fall in line Bad to the bone ,SR01068
9.7610678091588E+017, Scareythoughts2 Eric Thepullbox TPCCafe Smoke and Honey themikegaughran TheProphetLen Oh wow I,SR01068
8.8699619740312E+017, ScottsdaleToDo muladhara MoMo SanDiego SashaEats sorkKari suziday123 pjervis oord van,SR01068
8.87030773588443E+017, ScottsdaleToDo muladhara MoMo SanDiego SashaEats sorkKari suziday123 pjervis oord van,SR01068
8.8699753648511E+017, ScottsdaleToDo muladhara MoMo SanDiego SashaEats sorkKari suziday123 pjervis oord van JeremyPalmer7 Cbp8Cindy ,SR01068
8.87057566488023E+017, ScottsdaleToDo muladhara MoMo SanDiego SashaEats sorkKari suziday123 SteveKubota pjervis,SR01068
8.87110412294128E+017, ScottsdaleToDo muladhara MoMo SanDiego SashaEats sorkKari suziday123 SteveKubota pjervis,SR01068
8.87198635292844E+017, ScottsdaleToDo muladhara MoMo SanDiego SashaEats sorkKari suziday123 SteveKubota pjervis,SR01068
8.86993939642724E+017, ScottsdaleToDo muladhara SashaEats sorkKari suziday123 SteveKubota pjervis oord van,SR01068
